index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed: 22
1895,403-4613170-0301124,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3405,JNE3405-KR-S,kurta,S,B081WX4G4Q,Shipped,1,INR,399.0,BHUBANESWAR,ODISHA,751003.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,null
1896,408-7670329-4101905,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3567,JNE3567-KR-M,kurta,M,B08KRXV1QR,Shipped,1,INR,399.0,BELAGAVI,KARNATAKA,590006.0,IN,null,False,null,null
1897,407-6547633-6630756,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0198,J0198-TP-L,Top,L,B0986ZMC3Y,Shipped,1,INR,588.0,BENGALURU,KARNATAKA,560040.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,null
1898,404-4264985-1077926,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0419,J0419-TP-XL,Top,XL,B09Y3CXSKQ,Shipped,1,INR,1099.0,MUMBAI,MAHARASHTRA,400028.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-CXNSLNBROFDW4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-4UKS7UWZY3AES,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,VPC-44571-41445561 Coupon,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,null
1899,403-4811184-0352310,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXL,kurta,XXL,B082W8RWN1,Shipped,1,INR,376.0,CHENNAI,TAMIL NADU,600017.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,null,null
1900,407-5235526-1156364,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET405,SET405-KR-NP-M,Set,M,B09QJ5M6TW,Shipped,1,INR,771.0,PUNE,MAHARASHTRA,411060.0,IN,null,False,null,null
1901,171-7790064-8858769,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET366,SET366-KR-NP-XXL,Set,XXL,B09QJMSLD1,Cancelled,0,null,null,AHMEDABAD,Gujarat,380059.0,IN,null,False,null,null
1902,407-5345803-9442754,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-L,Western Dress,L,B099NRCT7B,Shipped,1,INR,791.0,Ghaziabad,UTTAR PRADESH,201014.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,null,null
1903,405-6818033-1991535,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3800,JNE3800-KR-M,Western Dress,M,B09SDXQ3X9,Shipped,1,INR,771.0,SIBSAGAR,ASSAM,785640.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,null,null
1904,405-1634643-8548362,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0162,J0162-SKD-L,Set,L,B08QGN1YBQ,Shipped,1,INR,1186.0,NEW DELHI,DELHI,110084.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,null,null
1905,402-7259648-3589130,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3567,JNE3567-KR-XXL,kurta,XXL,B08KRYCC8J,Shipped,1,INR,399.0,MUMBAI,MAHARASHTRA,400060.0,IN,null,False,null,null
1906,403-5512860-6474709,04-29-22,Shipped,Amazon,Amazon.in,Expedited,NW016,NW016-ST-SR-XXXL,Set,3XL,B099NSBYRS,Shipped,1,INR,560.0,MUMBAI,MAHARASHTRA,400092.0,IN,null,False,null,null
1907,405-6895105-7613137,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3801,JNE3801-KR-L,kurta,L,B09SDY51NS,Shipped,1,INR,771.0,SIBSAGAR,ASSAM,785640.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,null
1908,408-1934381-2130729,04-29-22,Shipped,Amazon,Amazon.in,Standard,JNE3294,JNE3294-KR-XXL,kurta,XXL,B07R41S1YG,Shipped,1,INR,0.0,MAHABUBNAGAR,TELANGANA,509001.0,IN,null,False,null,null
1909,407-1902120-0283541,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0351,J0351-SET-XXXL,Set,3XL,B09CTB7JMG,Shipped,1,INR,771.0,RAJAHMUNDRY,ANDHRA PRADESH,533103.0,IN,null,False,null,null
1910,407-5211445-5675517,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET389,SET389-KR-NP-XL,Set,XL,B09KXW4WQC,Shipped,1,INR,680.0,PATNA,BIHAR,800014.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,null,null
1911,405-1067372-8959545,04-29-22,Shipped,Amazon,Amazon.in,Expedited,NW030,NW030-TP-PJ-M,Set,M,B09G2R6Y8J,Shipped,1,INR,582.0,MUMBAI,MAHARASHTRA,400069.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,null,null
1912,408-6691828-6678718,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3463,JNE3463-KR-M,kurta,M,B08RP6K224,Shipped,1,INR,568.0,BENGALURU,KARNATAKA,560029.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,null,null
1913,404-1999660-0618712,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,J0012,J0012-SKD-L,Set,L,B0894XGSH9,Cancelled,0,null,null,Chidambaram,TAMIL NADU,608001.0,IN,null,False,null,null
1914,402-8349092-6394739,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET230,SET230-KR-PP-S,Set,S,B08MXSQPFH,Shipped,1,INR,799.0,BENGALURU,KARNATAKA,560017.0,IN,null,False,null,null
1915,403-0061579-9272319,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3446,JNE3446-KR-S,kurta,S,B081X18FL6,Shipped,1,INR,299.0,NAVI MUMBAI,MAHARASHTRA,400701.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-XVPICCHRWDCAI,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-4UKS7UWZY3AES,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,null
1916,405-9935541-7117167,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-L,Set,L,B08XQ8MCKP,Shipped,1,INR,788.0,HYDERABAD,TELANGANA,500094.0,IN,null,False,null,null
1917,407-7282648-6869936,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET388,SET388-KR-NP-L,Set,L,B09QJLFDRK,Shipped,1,INR,1299.0,VADAKARA,KERALA,673506.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,null,null
1918,407-4176572-5277916,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET145,SET145-KR-NP-XXXL,Set,3XL,B0822TC784,Shipped,1,INR,737.0,KHARAGPUR,WEST BENGAL,721305.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,null,null
1919,407-4176572-5277916,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3391,JNE3391-KR-XXXL,kurta,3XL,B081WV46SS,Shipped,1,INR,432.0,KHARAGPUR,WEST BENGAL,721305.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,null,null
1920,407-4176572-5277916,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3787,JNE3787-KR-XXXL,kurta,3XL,B09RKCC8WS,Shipped,1,INR,487.0,KHARAGPUR,WEST BENGAL,721305.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,null,null
1921,404-1035134-0857126,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0335,J0335-DR-S,Western Dress,S,B09831NCG7,Shipped,1,INR,859.0,Pune,MAHARASHTRA,411017.0,IN,null,False,null,null
1922,403-5947655-7277166,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET342,SET342-KR-NP-N-XL,Set,XL,B09Q19BQCF,Shipped,1,INR,916.0,Kolkata,WEST BENGAL,700041.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,null
1923,171-4011986-9891506,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET374,SET374-KR-NP-L,Set,L,B09NDKQD88,Unshipped,1,INR,597.0,KADUNGALLOOR,KERALA,683110.0,IN,null,False,null,null
1924,408-2553476-6332307,04-29-22,Shipped,Amazon,Amazon.in,Standard,SET349,SET349-KR-NP-XL,Set,XL,B09QJ4RWZG,Shipped,1,INR,0.0,COIMBATORE,TAMIL NADU,641034.0,IN,null,False,null,null
1925,171-7872471-1810740,04-29-22,Cancelled,Merchant,Amazon.in,Standard,J0130,J0130-SET-XXL,Set,XXL,B091Z69GJ4,null,0,INR,627.62,KAKINADA,ANDHRA PRADESH,533005.0,IN,null,False,Easy Ship,null
1926,407-8589731-5668353,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET353,SET353-KR-NP-XXL,Set,XXL,B09KXSVZXJ,Shipped,1,INR,888.0,HYDERABAD,TELANGANA,500018.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,null,null
1927,408-0002979-1571575,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET303,SET303-KR-NP-XS,Set,XS,B09K3NHD6H,Shipped,1,INR,888.0,THANJAVUR,TAMIL NADU,614901.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,null,null
1928,405-0152945-9281141,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE2270,JNE2270-KR-487-A-L,kurta,L,B07H7FBV3Z,Shipped,1,INR,518.0,CHENNAI,TAMIL NADU,600002.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,null,null
1929,406-0697593-2068306,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-XS,Set,XS,B09RKFBMYD,Shipped,1,INR,852.0,Lucknow,UTTAR PRADESH,226026.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,null,null
1930,403-5895665-4925103,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-S,Set,S,B09NQ4CZ65,Shipped,1,INR,597.0,THANE,MAHARASHTRA,400607.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,null,null
1931,403-3361011-2239566,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-S,Set,S,B09NQ4CZ65,Cancelled,0,null,null,Mumbai,MAHARASHTRA,400066.0,IN,null,False,null,null
1932,171-6613656-4245918,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET224,SET224-KR-NP-S,Set,S,B08MXCX8LS,Shipped,1,INR,1369.0,HYDERABAD,TELANGANA,500018.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-CXNSLNBROFDW4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-XVPICCHRWDCAI,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-4UKS7UWZY3AES,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,null
1933,171-4052596-9782704,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0401,J0401-DR-S,Western Dress,S,B09SDYGHX3,Shipped,1,INR,885.0,HYDERABAD,TELANGANA,500018.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,null,null
1934,403-9078967-3981110,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0097,J0097-KR-S,kurta,S,B08BJS1LPN,Shipped,1,INR,568.0,PARLAKHEMUNDI,ODISHA,761200.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,null,null
1935,402-3929605-6878702,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XL,Set,XL,B08XQBF1G4,Shipped,1,INR,788.0,GURUGRAM,HARYANA,122101.0,IN,null,False,null,null
1936,405-0043813-7485114,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3261,JNE3261-KR-XXL,kurta,XXL,B07R5WHLJD,Shipped,1,INR,348.0,BANGAON,WEST BENGAL,743235.0,IN,null,False,null,null
1937,402-9278224-1406767,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET291,SET291-KR-PP-XL,Set,XL,B099NJV9X7,Shipped,1,INR,599.0,BHARUCH,Gujarat,393130.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,null,null
1938,402-7165661-7521950,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3405,JNE3405-KR-S,kurta,S,B081WX4G4Q,Shipped,1,INR,399.0,KATIHAR,BIHAR,854105.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-CXNSLNBROFDW4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-4UKS7UWZY3AES,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,null
1939,407-5702404-1237153,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE2014,JNE2014-KR-178-M,kurta,M,B077M6KWYJ,Shipped,1,INR,353.0,MANDYA,KARNATAKA,571403.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,null,null
1940,402-2178983-9666728,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-S,Western Dress,S,B099NR7612,Shipped,1,INR,744.0,"SATTENAPALLI(md),guntur(dt)",ANDHRA PRADESH,522403.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,null,null
